Subphylum;Order;Suborder;Family;Subfamily;Genus;Species;Morphospecies;Species_old_name;Diet;Site;Sampling;Day;Tree;Square;Treatment;Abundance;
Chelicerata;Araneae;;;;;;Jspider_K;Jspider K;pred;ER;B;19.05.2017;R14;i;wr;1;
Chelicerata;Araneae;;;;;;Jspider_K;Jspider K;pred;ER;B;19.05.2017;X7;i;w;1;
Chelicerata;Araneae;;;;;;Jspider_L;Jspider L;pred;DO;B;03.05.2017;B16;ii;wo;1;
Chelicerata;Araneae;;;;;;Jspider_L;Jspider L;pred;ER;B;07.05.2017;E7;iii;w;1;
Chelicerata;Araneae;;;;;;Jspider_L;Jspider L;pred;CP;B;05.05.2017;H2;iii;wr;1;
Chelicerata;Araneae;;;;;;Jspider_L;Jspider L;pred;ER;B;19.05.2017;T8;iv;w;1;
Chelicerata;Araneae;;;;;;Jspider_N;Jspider N;pred;CP;B;18.05.2017;A10;iii;wo;1;
Chelicerata;Araneae;;;;;;Jspider_N;Jspider N;pred;CP;A;24.06.2017;A4;iii;wo;2;
Chelicerata;Araneae;;;;;;Jspider_N;Jspider N;pred;DO;A;06.07.2017;D19;ii;w;1;
Chelicerata;Araneae;;;;;;Jspider_N;Jspider N;pred;DO;A;06.07.2017;E3;ii;wo;1;
Chelicerata;Araneae;;;;;;Jspider_N;Jspider N;pred;DO;A;10.07.2017;F3;iv;wo;1;
Chelicerata;Araneae;;;;;;Jspider_N;Jspider N;pred;CP;A;04.07.2017;G1;iii;wo;1;
Chelicerata;Araneae;;;;;;Jspider_N;Jspider N;pred;CP;B;01.05.2017;G4;ii;wr;1;
Chelicerata;Araneae;;;;;;Jspider_N;Jspider N;pred;DO;A;06.07.2017;G6;i;wr;1;
Chelicerata;Araneae;;;;;;Jspider_N;Jspider N;pred;DO;B;20.05.2017;H7;ii;wr;1;
Chelicerata;Araneae;;;;;;Jspider_N;Jspider N;pred;DO;B;20.05.2017;H7;i;wr;1;
Chelicerata;Araneae;;;;;;Jspider_N;Jspider N;pred;DO;B;20.05.2017;H9;iv;wo;1;
Chelicerata;Araneae;;;;;;Jspider_N;Jspider N;pred;DO;B;20.05.2017;I1;ii;w;1;
Chelicerata;Araneae;;;;;;Jspider_N;Jspider N;pred;CP;A;07.07.2017;I2;ii;wo;1;
Chelicerata;Araneae;;;;;;Jspider_N;Jspider N;pred;DO;B;20.05.2017;I21;ii;wr;1;
Chelicerata;Araneae;;;;;;Jspider_N;Jspider N;pred;ER;A;08.07.2017;L24;i;wr;1;
Chelicerata;Araneae;;;;;;Jspider_N;Jspider N;pred;ER;A;05.07.2017;U1;i;wo;1;
Chelicerata;Araneae;;;;;;Jspider_O;Jspider AD;pred;CP;A;24.06.2017;G4;iv;wr;1;
Chelicerata;Araneae;;;;;;Jspider_O;Jspider T;pred;CP;B;18.05.2017;A10;ii;wo;1;
Chelicerata;Araneae;;;;;;Jspider_O;Jspider AD;pred;CP;A;24.06.2017;A4;iii;wo;1;
Chelicerata;Araneae;;;;;;Jspider_O;Jspider AD;pred;CP;A;24.06.2017;A7;iv;wo;1;
Chelicerata;Araneae;;;;;;Jspider_O;Jspider AD;pred;DO;A;01.07.2017;E11;iv;wr;1;
Chelicerata;Araneae;;;;;;Jspider_O;Jspider AD;pred;DO;A;06.07.2017;G11;iii;w;1;
Chelicerata;Araneae;;;;;;Jspider_O;Jspider AD;pred;CP;A;24.06.2017;G4;iv;wr;1;
Chelicerata;Araneae;;;;;;Jspider_O;Jspider O;pred;DO;B;20.05.2017;G9;iii;wo;1;
Chelicerata;Araneae;;;;;;Jspider_O;Jspider O;pred;DO;B;20.05.2017;G9;iii;wo;1;
Chelicerata;Araneae;;;;;;Jspider_O;Jspider T;pred;ER;A;12.07.2017;S18;iii;wr;1;
Chelicerata;Araneae;;;;;;Jspider_O;Jspider O;pred;ER;B;19.05.2017;T8;i;w;1;
Chelicerata;Araneae;;;;;;Jspider_P;Jspider P;pred;DO;B;03.05.2017;B16;iv;wo;1;
Chelicerata;Araneae;;;;;;Jspider_P;Jspider P;pred;ER;A;25.06.2017;C3;iv;w;1;
Chelicerata;Araneae;;;;;;Jspider_P;Jspider P;pred;CP;A;29.06.2017;C8;iv;wo;1;
Chelicerata;Araneae;;;;;;Jspider_P;Jspider P;pred;CP;A;24.06.2017;E2;ii;wr;1;
Chelicerata;Araneae;;;;;;Jspider_P;Jspider P;pred;ER;A;25.06.2017;F14;iv;w;1;
Chelicerata;Araneae;;;;;;Jspider_P;Jspider P;pred;DO;B;12.05.2017;G11;ii;w;2;
Chelicerata;Araneae;;;;;;Jspider_P;Jspider P;pred;ER;A;02.07.2017;G5;ii;wr;1;
Chelicerata;Araneae;;;;;;Jspider_P;Jspider P;pred;ER;B;07.05.2017;N1;iv;wr;2;
Chelicerata;Araneae;;;;;;Jspider_P;Jspider P;pred;ER;A;05.07.2017;P5;iv;wo;1;
Chelicerata;Araneae;;;;;;Jspider_Q;Jspider Q;pred;DO;B;03.05.2017;A10;i;wo;1;
Chelicerata;Araneae;;;;;;Jspider_Q;Jspider Q;pred;CP;A;29.06.2017;D2;iii;wo;2;
Chelicerata;Araneae;;;;;;Jspider_Q;Jspider Q;pred;DO;B;12.05.2017;G2;i;wr;1;
Chelicerata;Araneae;;;;;;Jspider_Q;Jspider Q;pred;CP;B;13.05.2017;I4;i;wo;1;
Chelicerata;Araneae;;;;;;Jspider_R;Jspider R;pred;CP;B;01.05.2017;C6;iv;wo;1;
Chelicerata;Araneae;;;;;;Jspider_R;Jspider R;pred;DO;B;20.05.2017;G9;iv;wo;1;
Chelicerata;Araneae;;;;;;Jspider_R;Jspider R;pred;CP;A;07.07.2017;I4;i;wo;1;
Chelicerata;Araneae;;;;;;Jspider_S;Jspider S;pred;CP;A;24.06.2017;F2;i;w;1;
Chelicerata;Araneae;;;;;;Jspider_S;Jspider S;pred;CP;A;24.06.2017;F2;ii;w;2;
Chelicerata;Araneae;;;;;;Jspider_S;Jspider S;pred;CP;A;24.06.2017;G4;iii;wr;1;
Chelicerata;Araneae;;;;;;Jspider_S;Jspider S;pred;CP;A;29.06.2017;G6;iv;w;1;
Chelicerata;Araneae;;;;;;Jspider_S;Jspider S;pred;CP;A;07.07.2017;I2;i;wo;1;
Chelicerata;Araneae;;;;;;Jspider_S;Jspider S;pred;CP;B;18.05.2017;L2;iv;w;1;
Chelicerata;Araneae;;;;;;Jspider_S;Jspider S;pred;ER;A;05.07.2017;M1;i;wo;1;
Chelicerata;Araneae;;;;;;Jspider_S;Jspider S;pred;ER;A;05.07.2017;M12;iii;w;1;
Chelicerata;Araneae;;;;;;Jspider_U;Jspider U;pred;DO;B;20.05.2017;G9;ii;wo;1;
Chelicerata;Araneae;;;;;;Jspider_U;Jspider U;pred;DO;B;20.05.2017;H7;i;wr;1;
Chelicerata;Araneae;;;;;;Jspider_U;Jspider U;pred;CP;B;13.05.2017;L10;ii;wo;1;
Chelicerata;Araneae;;;;;;Jspider_V;Jspider V;pred;DO;B;03.05.2017;A18;ii;wr;2;
Chelicerata;Araneae;;;;;;Jspider_V;Jspider V;pred;DO;B;03.05.2017;A18;iii;wr;1;
Chelicerata;Araneae;;;;;;Jspider_V;Jspider V;pred;DO;A;13.07.2017;G9;iv;wo;1;
Chelicerata;Araneae;;;;;;Jspider_V;Jspider V;pred;CP;A;07.07.2017;I2;i;wo;1;
Chelicerata;Araneae;;;;;;Jspider_W;Jspider W;pred;ER;B;14.05.2017;S11;iii;wo;1;
Chelicerata;Araneae;;;;;;Jspider_X;Jspider X;pred;DO;A;26.06.2017;A18;ii;wr;1;
Chelicerata;Araneae;;;;;;Jspider_X;Jspider X;pred;DO;A;01.07.2017;B9;iv;wo;1;
Chelicerata;Araneae;;;;;;Jspider_X;Jspider X;pred;DO;B;17.05.2017;F10;i;wo;1;
Chelicerata;Araneae;;;;;;Jspider_X;Jspider X;pred;DO;A;10.07.2017;G14;iv;wo;1;
Chelicerata;Araneae;;;;;;Jspider_X;Jspider X;pred;DO;B;20.05.2017;H9;iv;wo;1;
Chelicerata;Araneae;;;;;;Jspider_X;Jspider X;pred;ER;A;05.07.2017;U1;iii;wo;1;
Chelicerata;Araneae;;;;;;Jspider_Y;Jspider Y;pred;DO;A;06.07.2017;G11;iii;w;1;
Chelicerata;Araneae;;;;;;Jspider_Y;Jspider Y;pred;DO;B;17.05.2017;G14;iii;wo;1;
Chelicerata;Araneae;;;;;;Jspider_Z;Jspider Z;pred;DO;B;17.05.2017;G14;iii;wo;1;
Chelicerata;Araneae;;;;;;Jspider_Z;Jspider Z;pred;CP;B;18.05.2017;G7;ii;w;1;
Chelicerata;Araneae;;;;;;Jspider_Z;Jspider Z;pred;CP;B;13.05.2017;I4;i;wo;1;
Chelicerata;Araneae;;;;;Remove;Molting_Spider_A;Molting Spider A;pred;DO;B;06.05.2017;D18;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_A;Spider A;pred;CP;B;13.05.2017;J1;iv;wr;1;
Chelicerata;Araneae;;;;;;Spider_AB;Spider AB;pred;CP;A;29.06.2017;D1;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_AB;Spider AB;pred;CP;B;18.05.2017;I3;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_AB;Spider AB;pred;CP;B;13.05.2017;J4;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_AB;Spider AB;pred;ER;B;14.05.2017;M7;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_AB;Spider AB;pred;ER;B;07.05.2017;N1;iv;wr;1;
Chelicerata;Araneae;;;;;;Spider_AB;Spider AB;pred;ER;B;10.05.2017;N10;iii;w;1;
Chelicerata;Araneae;;;;;;Spider_AB;Spider AB;pred;ER;A;12.07.2017;T8;iv;w;1;
Chelicerata;Araneae;;;;;;Spider_AB;Spider AB;pred;ER;B;10.05.2017;U1;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_AC;Spider AC;pred;CP;A;24.06.2017;A7;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_AC;Spider AC;pred;CP;B;18.05.2017;A8;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_AC;Spider AC;pred;DO;A;26.06.2017;B16;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_AC;Spider AC;pred;CP;B;01.05.2017;C6;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_AC;Spider AC;pred;CP;B;18.05.2017;G3;iv;wr;1;
Chelicerata;Araneae;;;;;;Spider_AC;Spider AC;pred;DO;B;20.05.2017;I1;i;w;1;
Chelicerata;Araneae;;;;;;Spider_AC;Spider AC;pred;DO;B;20.05.2017;I1;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_AC;Spider AC;pred;CP;B;18.05.2017;I3;iii;w;1;
Chelicerata;Araneae;;;;;;Spider_AC;Spider AC;pred;DO;B;20.05.2017;I4;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_AC;Spider AC;pred;CP;B;18.05.2017;L2;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_AC;Spider AC;pred;ER;B;19.05.2017;X7;i;w;1;
Chelicerata;Araneae;;;;;;Spider_AD;Spider AD;pred;CP;A;29.06.2017;D1;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_AD;Spider AD;pred;DO;A;01.07.2017;F23;iii;w;1;
Chelicerata;Araneae;;;;;;Spider_AD;Spider AD;pred;DO;B;12.05.2017;G6;iii;wr;1;
Chelicerata;Araneae;;;;;;Spider_AD;Spider AD;pred;ER;A;12.07.2017;X7;i;w;1;
Chelicerata;Araneae;;;;;;Spider_AD;Spider AD;pred;ER;B;19.05.2017;X7;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_AF;Spider AF;pred;CP;A;24.06.2017;A4;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_AF;Spider AF;pred;ER;B;19.05.2017;AH3;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_AF;Spider AF;pred;DO;B;12.05.2017;G2;iii;wr;1;
Chelicerata;Araneae;;;;;;Spider_AF;Spider AF;pred;ER;B;07.05.2017;G7;iv;w;1;
Chelicerata;Araneae;;;;;;Spider_AF;Spider AF;pred;DO;B;17.05.2017;H5;iii;w;1;
Chelicerata;Araneae;;;;;;Spider_AF;Spider AF;pred;CP;B;13.05.2017;I1;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_AF;Spider AF;pred;CP;B;13.05.2017;I4;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_AF;Spider AF;pred;CP;B;09.05.2017;J8;ii;wr;1;
Chelicerata;Araneae;;;;;;Spider_AF;Spider AF;pred;ER;B;07.05.2017;N1;iii;wr;1;
Chelicerata;Araneae;;;;;;Spider_AG;Spider AG;pred;DO;A;26.06.2017;A3;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_AG;Spider AG;pred;ER;A;12.07.2017;AH4;iv;wo;2;
Chelicerata;Araneae;;;;;;Spider_AG;Spider AG;pred;DO;B;03.05.2017;B8;iii;wr;1;
Chelicerata;Araneae;;;;;;Spider_AG;Spider AG;pred;ER;A;25.06.2017;C3;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_AG;Spider AG;pred;ER;B;02.05.2017;E1;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_AG;Spider AG;pred;ER;B;02.05.2017;F1;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_AG;Spider AG;pred;ER;A;02.07.2017;N1;ii;wr;1;
Chelicerata;Araneae;;;;;;Spider_AG;Spider AG;pred;ER;A;02.07.2017;N1;iii;wr;1;
Chelicerata;Araneae;;;;;;Spider_AG;Spider AG;pred;ER;B;07.05.2017;N1;iii;wr;1;
Chelicerata;Araneae;;;;;;Spider_AG;Spider AG;pred;ER;B;14.05.2017;O18;iv;wr;1;
Chelicerata;Araneae;;;;;;Spider_AH;Spider AH;pred;CP;A;24.06.2017;E2;iv;wr;1;
Chelicerata;Araneae;;;;;;Spider_AH;Spider AH;pred;CP;B;13.05.2017;J4;iii;w;1;
Chelicerata;Araneae;;;;;;Spider_AH;Spider AH;pred;CP;B;09.05.2017;J8;iii;wr;1;
Chelicerata;Araneae;;;;;;Spider_AI;Spider AI;pred;ER;A;12.07.2017;AH3;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_AI;Spider AI;pred;ER;B;19.05.2017;AH3;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_AI;Spider AI;pred;ER;B;19.05.2017;AH3;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_AJ;Spider AJ;pred;ER;B;19.05.2017;AH3;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_AJ;Spider AJ;pred;DO;A;06.07.2017;G6;iii;wr;1;
Chelicerata;Araneae;;;;;;Spider_AJ;Spider AJ;pred;CP;B;09.05.2017;K5;iv;w;1;
Chelicerata;Araneae;;;;;;Spider_AK;Spider AK;pred;CP;A;24.06.2017;A4;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_AK;Spider AK;pred;CP;B;01.05.2017;A7;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_AK;Spider AK;pred;DO;B;12.05.2017;D19;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_AK;Spider AK;pred;DO;B;17.05.2017;G14;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_AK;Spider AK;pred;CP;B;18.05.2017;G7;iii;w;1;
Chelicerata;Araneae;;;;;;Spider_AK;Spider AK;pred;ER;A;02.07.2017;H6;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_AK;Spider AK;pred;CP;B;18.05.2017;I3;iii;w;1;
Chelicerata;Araneae;;;;;;Spider_AK;Spider AK;pred;CP;B;13.05.2017;J2;iii;wr;1;
Chelicerata;Araneae;;;;;;Spider_AK;Spider AK;pred;CP;B;13.05.2017;J2;iv;wr;1;
Chelicerata;Araneae;;;;;;Spider_AK;Spider AK;pred;CP;B;18.05.2017;L2;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_AK;Spider AK;pred;ER;B;19.05.2017;T8;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_AL;Spider AL;pred;ER;B;19.05.2017;T8;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_AN;Spider AN;pred;ER;B;19.05.2017;AH4;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_AN;Spider AN;pred;DO;A;01.07.2017;C8;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_AN;Spider AN;pred;DO;A;10.07.2017;G19;i;w;1;
Chelicerata;Araneae;;;;;;Spider_AN;Spider AN;pred;CP;B;09.05.2017;K5;iii;w;1;
Chelicerata;Araneae;;;;;;Spider_AO;Spider AO ;pred;DO;B;12.05.2017;D5;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_AQ;Spider AQ;pred;DO;A;26.06.2017;A10;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_AQ;Spider AQ;pred;CP;A;24.06.2017;A4;iii;wo;3;
Chelicerata;Araneae;;;;;;Spider_AQ;Spider AQ;pred;DO;B;20.05.2017;H7;iii;wr;1;
Chelicerata;Araneae;;;;;;Spider_AR;Spider AR;pred;DO;A;26.06.2017;B8;iii;wr;1;
Chelicerata;Araneae;;;;;;Spider_AR;Spider AR;pred;DO;B;12.05.2017;G3;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_AT;Spider AT;pred;CP;B;13.05.2017;J1;iv;wr;1;
Chelicerata;Araneae;;;;;;Spider_AT;Spider AT;pred;CP;A;07.07.2017;K1;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_AT;Spider AT;pred;ER;B;14.05.2017;O18;ii;wr;1;
Chelicerata;Araneae;;;;;;Spider_AU;Spider AU;pred;DO;B;17.05.2017;G14;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_AU;Spider AU;pred;CP;B;18.05.2017;G3;ii;wr;1;
Chelicerata;Araneae;;;;;;Spider_AU;Spider AU;pred;CP;B;13.05.2017;J2;ii;wr;1;
Chelicerata;Araneae;;;;;;Spider_AU;Spider AU;pred;CP;B;18.05.2017;L2;iv;w;1;
Chelicerata;Araneae;;;;;;Spider_AV;Spider AV;pred;CP;B;18.05.2017;L2;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_AW;Spider AW;pred;DO;A;26.06.2017;A10;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_AW;Spider AW;pred;DO;B;03.05.2017;A18;ii;wr;1;
Chelicerata;Araneae;;;;;;Spider_AW;Spider AW;pred;DO;A;26.06.2017;A3;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_AW;Spider AW;pred;DO;A;26.06.2017;B20;iii;w;1;
Chelicerata;Araneae;;;;;;Spider_AW;Spider AW;pred;CP;A;29.06.2017;E1;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_AW;Spider AW;pred;DO;B;12.05.2017;G11;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_AW;Spider AW;pred;DO;B;17.05.2017;G13;ii;wr;1;
Chelicerata;Araneae;;;;;;Spider_AW;Spider AW;pred;CP;A;29.06.2017;G6;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_AW;Spider AW;pred;CP;A;29.06.2017;G6;iv;w;1;
Chelicerata;Araneae;;;;;;Spider_AW;Spider AW;pred;CP;A;29.06.2017;H2;iv;wr;1;
Chelicerata;Araneae;;;;;;Spider_AW;Spider AW;pred;DO;B;20.05.2017;I21;i;wr;1;
Chelicerata;Araneae;;;;;;Spider_AW;Spider AW;pred;DO;B;20.05.2017;I21;iv;wr;1;
Chelicerata;Araneae;;;;;;Spider_AW;Spider AW;pred;CP;B;18.05.2017;I3;iii;w;1;
Chelicerata;Araneae;;;;;;Spider_AX;Spider AX;pred;ER;B;14.05.2017;L22;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_AY;Spider AY;pred;DO;B;20.05.2017;G9;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_AY;Spider AY;pred;CP;B;13.05.2017;I2;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_AY;Spider AY;pred;ER;B;14.05.2017;L22;i;w;1;
Chelicerata;Araneae;;;;;;Spider_AY;Spider AY;pred;ER;B;10.05.2017;M12;iv;w;1;
Chelicerata;Araneae;;;;;;Spider_B;Spider B;pred;CP;B;05.05.2017;D2;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_B;Spider B;pred;CP;B;01.05.2017;F2;iii;w;1;
Chelicerata;Araneae;;;;;;Spider_B;Spider B;pred;CP;B;01.05.2017;F2;iv;w;1;
Chelicerata;Araneae;;;;;;Spider_B;Spider B;pred;CP;A;04.07.2017;J6;i;wr;1;
Chelicerata;Araneae;;;;;;Spider_B;Spider B;pred;CP;B;09.05.2017;J6;i;wr;1;
Chelicerata;Araneae;;;;;;Spider_BA;Spider BA;pred;CP;B;01.05.2017;C6;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_BA;Spider BA;pred;CP;A;07.07.2017;I4;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_BA;Spider BA;pred;ER;A;08.07.2017;J19;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_BB;Spider BB;pred;CP;B;13.05.2017;K1;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_BC;Spider BC;pred;DO;B;17.05.2017;G14;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_BC;Spider BC;pred;CP;B;13.05.2017;I2;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_BC;Spider BC;pred;CP;A;04.07.2017;I9;iv;w;1;
Chelicerata;Araneae;;;;;;Spider_BC;Spider BC;pred;ER;A;02.07.2017;N1;i;wr;1;
Chelicerata;Araneae;;;;;;Spider_BE;Spider BE;pred;CP;B;13.05.2017;K1;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_BF;Spider BF;pred;CP;B;01.05.2017;G4;i;wr;1;
Chelicerata;Araneae;;;;;;Spider_BG;Spider BG;pred;DO;B;03.05.2017;A18;iii;wr;1;
Chelicerata;Araneae;;;;;;Spider_BG;Spider BG;pred;CP;A;24.06.2017;A4;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_BG;Spider BG;pred;DO;A;13.07.2017;H15;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_BH;Spider BH;pred;ER;A;25.06.2017;B1;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_BH;Spider BH;pred;ER;A;25.06.2017;E1;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_BH;Spider BH;pred;ER;A;02.07.2017;E7;iii;w;1;
Chelicerata;Araneae;;;;;;Spider_BH;Spider BH;pred;CP;B;13.05.2017;L10;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_BH;Spider BH;pred;ER;A;05.07.2017;N10;iv;w;1;
Chelicerata;Araneae;;;;;;Spider_BJ;Spider BJ;pred;DO;A;26.06.2017;A16;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_BJ;Spider BJ;pred;DO;A;26.06.2017;A16;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_BJ;Spider BJ;pred;DO;A;10.07.2017;F10;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_BJ;Spider BJ;pred;DO;B;17.05.2017;F3;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_BJ;Spider BJ;pred;DO;B;17.05.2017;G19;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_BJ;Spider BJ;pred;CP;A;29.06.2017;H2;ii;wr;2;
Chelicerata;Araneae;;;;;;Spider_BK;Spider BK;pred;CP;A;11.07.2017;A10;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_BK;Spider BK;pred;CP;A;24.06.2017;A4;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_BK;Spider BK;pred;CP;A;24.06.2017;C6;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_BK;Spider BK;pred;ER;A;25.06.2017;E1;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_BK;Spider BK;pred;CP;A;24.06.2017;E2;ii;wr;1;
Chelicerata;Araneae;;;;;;Spider_BK;Spider BK;pred;CP;B;09.05.2017;F1;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_BK;Spider BK;pred;CP;B;01.05.2017;F2;i;w;1;
Chelicerata;Araneae;;;;;;Spider_BK;Spider BK;pred;CP;A;24.06.2017;F2;ii;w;2;
Chelicerata;Araneae;;;;;;Spider_BK;Spider BK;pred;CP;A;04.07.2017;H1;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_BL;Spider BL;pred;CP;A;24.06.2017;A7;ii;wo;2;
Chelicerata;Araneae;;;;;;Spider_BL;Spider BL;pred;DO;A;01.07.2017;D17;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_BL;Spider BL;pred;DO;A;06.07.2017;E3;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_BL;Spider BL;pred;DO;B;17.05.2017;F16;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_BL;Spider BL;pred;DO;A;10.07.2017;F3;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_BL;Spider BL;pred;DO;A;06.07.2017;G11;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_BL;Spider BL;pred;DO;A;06.07.2017;G2;i;wr;1;
Chelicerata;Araneae;;;;;;Spider_BL;Spider BL;pred;DO;B;20.05.2017;H18;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_BL;Spider BL;pred;DO;A;13.07.2017;H7;i;wr;1;
Chelicerata;Araneae;;;;;;Spider_BL;Spider BL;pred;DO;A;13.07.2017;H9;iii;wo;3;
Chelicerata;Araneae;;;;;;Spider_BM;Spider BM;pred;CP;A;24.06.2017;A7;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_BM;Spider BM;pred;CP;B;18.05.2017;B7;iv;wo;2;
Chelicerata;Araneae;;;;;;Spider_BM;Spider BM;pred;CP;A;29.06.2017;E1;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_BM;Spider BM;pred;CP;A;07.07.2017;I4;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_BN;Spider BN;pred;CP;B;18.05.2017;B7;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_BN;Spider BN;pred;DO;A;01.07.2017;C8;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_BO;Spider BO;pred;CP;B;18.05.2017;B7;iv;wo;2;
Chelicerata;Araneae;;;;;;Spider_BP;Spider BP;pred;DO;A;26.06.2017;B20;i;w;1;
Chelicerata;Araneae;;;;;;Spider_BP;Spider BP;pred;DO;A;26.06.2017;B8;ii;wr;1;
Chelicerata;Araneae;;;;;;Spider_BP;Spider BP;pred;ER;B;04.05.2017;C3;i;w;1;
Chelicerata;Araneae;;;;;;Spider_BP;Spider BP;pred;ER;B;04.05.2017;C3;iii;w;1;
Chelicerata;Araneae;;;;;;Spider_BP;Spider BP;pred;CP;A;24.06.2017;E2;i;wr;1;
Chelicerata;Araneae;;;;;;Spider_BP;Spider BP;pred;ER;B;04.05.2017;F14;iv;w;1;
Chelicerata;Araneae;;;;;;Spider_BP;Spider BP;pred;DO;A;01.07.2017;F23;i;w;1;
Chelicerata;Araneae;;;;;;Spider_BP;Spider BP;pred;DO;A;10.07.2017;F3;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_BR;Spider BR;pred;DO;A;26.06.2017;A16;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_BR;Spider BR;pred;CP;A;11.07.2017;A8;iii;wo;2;
Chelicerata;Araneae;;;;;;Spider_BR;Spider BR;pred;DO;A;26.06.2017;B16;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_BR;Spider BR;pred;DO;A;26.06.2017;B20;iii;w;1;
